id_casa|url|precos|enderecos_apartamentos|metragems|quartos|banheiros|garagens|tipo_imovel|bairro|preco_por_metro
2739590975|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-bairros-ribeirao-preto-com-garagem-60m2-venda-RS328000-id-2739590975/|328000.00|Rua Henrique Dumont, 0 - Jardim Paulista, Ribeirão Preto - SP|60|2|1|1|apartamento|Jardim Paulista|5466.67
2739591006|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tiberio-bairros-ribeirao-preto-com-garagem-80m2-venda-RS390000-id-2739591006/|390000.00|Rua Álvares de Azevedo, 0 - Vila Tibério, Ribeirão Preto - SP|80|2|2|2|apartamento|Vila Tibério|4875.00
2739591127|https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-ilhas-do-sul-bairros-ribeirao-preto-com-garagem-237m2-venda-RS1950000-id-2739591127/|1950000.00|Rua Professor Doutor Pier Luigi Castelfranchi, 0 - Jardim Ilhas do Sul, Ribeirão Preto - SP|237|4|6|4|apartamento|Jardim Ilhas Do Sul|8227.85
2739591130|https://www.vivareal.com.br/imovel/apartamento-2-quartos-quinta-da-primavera-bairros-ribeirao-preto-com-garagem-84m2-venda-RS715000-id-2739591130/|715000.00|Avenida Heráclito Fontoura Sobral Pinto, 0 - Quinta da Primavera, Ribeirão Preto - SP|84|2|3|2|apartamento|Quinta Da Primavera|8511.90
2739591456|https://www.vivareal.com.br/imovel/apartamento-3-quartos-nova-alianca-bairros-ribeirao-preto-com-garagem-90m2-venda-RS650000-id-2739591456/|650000.00|Avenida Braz Olaia Acosta, 0 - Nova Aliança, Ribeirão Preto - SP|90|3|2|2|apartamento|Nova Aliança|7222.22
2739591460|https://www.vivareal.com.br/imovel/apartamento-1-quartos-nova-ribeirania-bairros-ribeirao-preto-com-garagem-35m2-venda-RS235000-id-2739591460/|235000.00|Rua Alice Além Saadi, 0 - Nova Ribeirânia, Ribeirão Preto - SP|35|1|1|1|apartamento|Nova Ribeirânia|6714.29
2739591461|https://www.vivareal.com.br/imovel/apartamento-1-quartos-nova-ribeirania-bairros-ribeirao-preto-com-garagem-32m2-venda-RS220000-id-2739591461/|220000.00|Rua Alice Além Saadi, 0 - Nova Ribeirânia, Ribeirão Preto - SP|32|1|1|1|apartamento|Nova Ribeirânia|6875.00
2739591512|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ana-maria-bairros-ribeirao-preto-com-garagem-65m2-venda-RS250000-id-2739591512/|250000.00|Rua Antônio Deloiágono, 0 - Vila Ana Maria, Ribeirão Preto - SP|65|2|1|1|apartamento|Vila Ana Maria|3846.15
2739591641|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tiberio-bairros-ribeirao-preto-com-garagem-70m2-venda-RS290000-id-2739591641/|290000.00|Rua Álvares de Azevedo, 0 - Vila Tibério, Ribeirão Preto - SP|70|2|1|1|apartamento|Vila Tibério|4142.86
2739591645|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-virginia-bairros-ribeirao-preto-com-garagem-55m2-venda-RS160000-id-2739591645/|160000.00|Avenida Monteiro Lobato, 0 - VILA VIRGINIA, Ribeirão Preto - SP|55|2|1|1|apartamento|Vila Virginia|2909.09
2739591658|https://www.vivareal.com.br/imovel/casa-2-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-43m2-venda-RS265000-id-2739591658/|265000.00|Avenida da Saudade, 0 - Campos Eliseos, Ribeirão Preto - SP|43|2|1|1|casa|Campos Eliseos|6162.79
2739591659|https://www.vivareal.com.br/imovel/casa-2-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-160m2-venda-RS300000-id-2739591659/|300000.00|Avenida da Saudade, 0 - Campos Eliseos, Ribeirão Preto - SP|160|2|2|1|casa|Campos Eliseos|1875.00
2739591678|https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paulista-bairros-ribeirao-preto-com-garagem-45m2-venda-RS250000-id-2739591678/|250000.00|Rua Henrique Dumont, 0 - Jardim Paulista, Ribeirão Preto - SP|45|1|1|1|apartamento|Jardim Paulista|5555.56
2739591870|https://www.vivareal.com.br/imovel/apartamento-2-quartos-ribeirania-bairros-ribeirao-preto-com-garagem-59m2-venda-RS395000-id-2739591870/|395000.00|Avenida Costábile Romano, 0 - Ribeirânia, Ribeirão Preto - SP|59|2|2|1|apartamento|Ribeirânia|6694.92
2739591953|https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-dos-bandeirantes-bairros-ribeirao-preto-com-garagem-77m2-venda-RS300000-id-2739591953/|300000.00|Rua Batatais, 0 - Parque dos Bandeirantes, Ribeirão Preto - SP|77|3|2|1|apartamento|Parque Dos Bandeirantes|3896.10
2739591980|https://www.vivareal.com.br/imovel/apartamento-2-quartos-quinta-da-primavera-bairros-ribeirao-preto-com-garagem-84m2-venda-RS720000-id-2739591980/|720000.00|Avenida Heráclito Fontoura Sobral Pinto, 0 - Quinta da Primavera, Ribeirão Preto - SP|84|2|3|2|apartamento|Quinta Da Primavera|8571.43
2739592045|https://www.vivareal.com.br/imovel/apartamento-3-quartos-iguatemi-bairros-ribeirao-preto-com-garagem-72m2-venda-RS219000-id-2739592045/|219000.00|Rua Albino Gonçalves, 0 - Iguatemi, Ribeirão Preto - SP|72|3|1|1|apartamento|Iguatemi|3041.67
2739592050|https://www.vivareal.com.br/imovel/apartamento-2-quartos-iguatemi-bairros-ribeirao-preto-com-garagem-51m2-venda-RS175000-id-2739592050/|175000.00|Rua Albino Gonçalves, 0 - Iguatemi, Ribeirão Preto - SP|51|2|1|1|apartamento|Iguatemi|3431.37
2739592052|https://www.vivareal.com.br/imovel/apartamento-2-quartos-iguatemi-bairros-ribeirao-preto-com-garagem-56m2-venda-RS235000-id-2739592052/|235000.00|Rua Albino Gonçalves, 0 - Iguatemi, Ribeirão Preto - SP|56|2|1|1|apartamento|Iguatemi|4196.43
2739592065|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-83m2-venda-RS1100000-id-2739592065/|1100000.00|Avenida Wladimir Meirelles Ferreira, 0 - Jardim Botânico, Ribeirão Preto - SP|83|2|2|2|apartamento|Jardim Botânico|13253.01
2739592086|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-106m2-venda-RS993630-id-2739592086/|993630.00|Avenida Wladimir Meirelles Ferreira, 0 - Jardim Botânico, Ribeirão Preto - SP|106|3|3|2|apartamento|Jardim Botânico|9373.87
2739592094|https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-california-bairros-ribeirao-preto-com-garagem-36m2-venda-RS220000-id-2739592094/|220000.00|Avenida Coronel Fernando Ferreira Leite, 0 - Jardim Califórnia, Ribeirão Preto - SP|36|1|1|1|apartamento|Jardim Califórnia|6111.11
2739592095|https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-california-bairros-ribeirao-preto-com-garagem-25m2-venda-RS280000-id-2739592095/|280000.00|Avenida Coronel Fernando Ferreira Leite, 0 - Jardim Califórnia, Ribeirão Preto - SP|25|1|1|1|apartamento|Jardim Califórnia|11200.00
2739592100|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-iraja-bairros-ribeirao-preto-com-garagem-71m2-venda-RS320000-id-2739592100/|320000.00|Rua Chile, 0 - Jardim Irajá, Ribeirão Preto - SP|71|2|1|1|apartamento|Jardim Irajá|4507.04
2739592155|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tiberio-bairros-ribeirao-preto-com-garagem-80m2-venda-RS410000-id-2739592155/|410000.00|Rua Álvares de Azevedo, 0 - Vila Tibério, Ribeirão Preto - SP|80|2|2|2|apartamento|Vila Tibério|5125.00
2739592176|https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-monte-alegre-bairros-ribeirao-preto-com-garagem-34m2-venda-RS160000-id-2739592176/|160000.00|Rua Bela Vista, 0 - Vila Monte Alegre, Ribeirão Preto - SP|34|1|1|1|apartamento|Vila Monte Alegre|4705.88
2739592180|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-monte-alegre-bairros-ribeirao-preto-com-garagem-60m2-venda-RS290000-id-2739592180/|290000.00|Rua Bela Vista, 0 - Vila Monte Alegre, Ribeirão Preto - SP|60|2|1|1|apartamento|Vila Monte Alegre|4833.33
2739592185|https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-bairros-ribeirao-preto-com-garagem-80m2-venda-RS240000-id-2739592185/|240000.00|Rua Adalberto Pajuaba, 0 - Sumarezinho, Ribeirão Preto - SP|80|2|1|1|apartamento|Sumarezinho|3000.00
2739592188|https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-bairros-ribeirao-preto-com-garagem-48m2-venda-RS215000-id-2739592188/|215000.00|Rua Adalberto Pajuaba, 0 - Sumarezinho, Ribeirão Preto - SP|48|2|2|1|apartamento|Sumarezinho|4479.17
2739592190|https://www.vivareal.com.br/imovel/apartamento-2-quartos-manoel-pena-bairros-ribeirao-preto-com-garagem-44m2-venda-RS185000-id-2739592190/|185000.00|Rua Anselmo Marques Rodrigues, 0 - Manoel Pena, Ribeirão Preto - SP|44|2|1|1|apartamento|Manoel Pena|4204.55
2739592198|https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-266m2-venda-RS2490000-id-2739592198/|2490000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|266|4|6|4|apartamento|Jardim Santa Angela|9360.90
2739592200|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-239m2-venda-RS1580000-id-2739592200/|1580000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|239|3|5|4|apartamento|Jardim Santa Angela|6610.88
2739592201|https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-239m2-venda-RS1500000-id-2739592201/|1500000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|239|4|5|4|apartamento|Jardim Santa Angela|6276.15
2739592208|https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-america-bairros-ribeirao-preto-com-garagem-54m2-venda-RS380000-id-2739592208/|380000.00|Avenida Portugal, 0 - Jardim América, Ribeirão Preto - SP|54|1|2|1|apartamento|Jardim América|7037.04
2739592210|https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-america-bairros-ribeirao-preto-com-garagem-41m2-venda-RS260000-id-2739592210/|260000.00|Avenida Portugal, 0 - Jardim América, Ribeirão Preto - SP|41|1|1|1|apartamento|Jardim América|6341.46
2739592441|https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoinha-bairros-ribeirao-preto-com-garagem-54m2-venda-RS220000-id-2739592441/|220000.00|Avenida Presidente Kennedy, 0 - Lagoinha, Ribeirão Preto - SP|54|2|1|1|apartamento|Lagoinha|4074.07
2739592644|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-239m2-venda-RS1500000-id-2739592644/|1500000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|239|3|3|4|apartamento|Jardim Santa Angela|6276.15
2739592645|https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-310m2-venda-RS2500000-id-2739592645/|2500000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|310|4|6|5|apartamento|Jardim Santa Angela|8064.52
2739592647|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-nova-alianca-sul-bairros-ribeirao-preto-com-garagem-70m2-venda-RS400000-id-2739592647/|400000.00|Avenida José Luiz Cristófani, 0 - Jardim Nova Aliança Sul, Ribeirão Preto - SP|70|3|2|2|apartamento|Jardim Nova Aliança Sul|5714.29
2739592655|https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-macedo-bairros-ribeirao-preto-com-garagem-116m2-venda-RS360000-id-2739592655/|360000.00|Rua Professora Edina Rocha de Freitas, 0 - Jardim Macedo, Ribeirão Preto - SP|116|4|3|1|apartamento|Jardim Macedo|3103.45
2739592678|https://www.vivareal.com.br/imovel/apartamento-3-quartos-residencial-e-comercial-palmares-bairros-ribeirao-preto-com-garagem-86m2-venda-RS250000-id-2739592678/|250000.00|Avenida Doutor Antônio Alves Passig, 0 - Residencial e Comercial Palmares, Ribeirão Preto - SP|86|3|1|1|apartamento|Residencial E Comercial Palmares|2906.98
2739592686|https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-antartica-bairros-ribeirao-preto-com-garagem-265m2-venda-RS700000-id-2739592686/|700000.00|Rua Antônio Ribeiro de Rezende, 0 - Jardim Antartica, Ribeirão Preto - SP|265|3|5|4|casa|Jardim Antartica|2641.51
2739592692|https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-novo-mundo-bairros-ribeirao-preto-com-garagem-242m2-venda-RS585000-id-2739592692/|585000.00|Rua José Arigó, 0 - Jardim Novo Mundo, Ribeirão Preto - SP|242|3|3|3|casa|Jardim Novo Mundo|2417.36
2739592745|https://www.vivareal.com.br/imovel/apartamento-1-quartos-ribeirania-bairros-ribeirao-preto-com-garagem-37m2-venda-RS270000-id-2739592745/|270000.00|Avenida Costábile Romano, 0 - Ribeirânia, Ribeirão Preto - SP|37|1|1|1|apartamento|Ribeirânia|7297.30
2739592758|https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-seixas-bairros-ribeirao-preto-com-garagem-132m2-venda-RS490000-id-2739592758/|490000.00|Rua Amadeu Amaral, 0 - Vila Seixas, Ribeirão Preto - SP|132|3|4|2|apartamento|Vila Seixas|3712.12
2739592764|https://www.vivareal.com.br/imovel/apartamento-3-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-99m2-venda-RS380000-id-2739592764/|380000.00|Avenida da Saudade, 0 - Campos Eliseos, Ribeirão Preto - SP|99|3|3|1|apartamento|Campos Eliseos|3838.38
2739592798|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-217m2-venda-RS1749000-id-2739592798/|1749000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|217|3|4|4|apartamento|Jardim Santa Angela|8059.91
2739592801|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-130m2-venda-RS830000-id-2739592801/|830000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|130|3|3|3|apartamento|Jardim Santa Angela|6384.62
2739592802|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-239m2-venda-RS1600000-id-2739592802/|1600000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|239|3|5|3|apartamento|Jardim Santa Angela|6694.56
2739592803|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-nova-alianca-sul-bairros-ribeirao-preto-com-garagem-111m2-venda-RS620000-id-2739592803/|620000.00|Avenida José Luiz Cristófani, 0 - Jardim Nova Aliança Sul, Ribeirão Preto - SP|111|3|1|2|apartamento|Jardim Nova Aliança Sul|5585.59
2739592845|https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-republica-bairros-ribeirao-preto-com-garagem-84m2-venda-RS250000-id-2739592845/|250000.00|Rua Professora Sebastiana Garcia, 0 - Jardim Republica, Ribeirão Preto - SP|84|2|1|2|apartamento|Jardim Republica|2976.19
2739592862|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-114m2-venda-RS700000-id-2739592862/|700000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|114|3|3|2|apartamento|Jardim Santa Angela|6140.35
2739592894|https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paulista-bairros-ribeirao-preto-com-garagem-33m2-venda-RS190000-id-2739592894/|190000.00|Rua Henrique Dumont, 0 - Jardim Paulista, Ribeirão Preto - SP|33|1|1|1|apartamento|Jardim Paulista|5757.58
2739592942|https://www.vivareal.com.br/imovel/apartamento-2-quartos-ribeirania-bairros-ribeirao-preto-com-garagem-83m2-venda-RS550000-id-2739592942/|550000.00|Avenida Costábile Romano, 0 - Ribeirânia, Ribeirão Preto - SP|83|2|3|2|apartamento|Ribeirânia|6626.51
2739592959|https://www.vivareal.com.br/imovel/apartamento-3-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-121m2-venda-RS410000-id-2739592959/|410000.00|Avenida da Saudade, 0 - Campos Eliseos, Ribeirão Preto - SP|121|3|2|1|apartamento|Campos Eliseos|3388.43
2739592964|https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-bairros-ribeirao-preto-com-garagem-65m2-venda-RS310000-id-2739592964/|310000.00|Rua Adalberto Pajuaba, 0 - Sumarezinho, Ribeirão Preto - SP|65|2|2|1|apartamento|Sumarezinho|4769.23
2739592967|https://www.vivareal.com.br/imovel/apartamento-2-quartos-manoel-pena-bairros-ribeirao-preto-com-garagem-44m2-venda-RS170000-id-2739592967/|170000.00|Rua Anselmo Marques Rodrigues, 0 - Manoel Pena, Ribeirão Preto - SP|44|2|1|1|apartamento|Manoel Pena|3863.64
2739592988|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-114m2-venda-RS715000-id-2739592988/|715000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|114|3|3|2|apartamento|Jardim Santa Angela|6271.93
2739592989|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-202m2-venda-RS1100000-id-2739592989/|1100000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|202|3|5|3|apartamento|Jardim Santa Angela|5445.54
2739592990|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-177m2-venda-RS1000000-id-2739592990/|1000000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|177|3|5|3|apartamento|Jardim Santa Angela|5649.72
2739592991|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-143m2-venda-RS850000-id-2739592991/|850000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|143|3|5|2|apartamento|Jardim Santa Angela|5944.06
2739593006|https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-ana-maria-bairros-ribeirao-preto-com-garagem-39m2-venda-RS195000-id-2739593006/|195000.00|Rua Antônio Deloiágono, 0 - Vila Ana Maria, Ribeirão Preto - SP|39|1|1|1|apartamento|Vila Ana Maria|5000.00
2739593055|https://www.vivareal.com.br/imovel/casa-5-quartos-jardim-canada-bairros-ribeirao-preto-com-garagem-480m2-venda-RS2399000-id-2739593055/|2399000.00|Avenida Carlos Consoni, 0 - Jardim Canadá, Ribeirão Preto - SP|480|5|6|6|casa|Jardim Canadá|4997.92
2739593056|https://www.vivareal.com.br/imovel/casa-4-quartos-jardim-canada-bairros-ribeirao-preto-com-garagem-443m2-venda-RS2750000-id-2739593056/|2750000.00|Avenida Carlos Consoni, 0 - Jardim Canadá, Ribeirão Preto - SP|443|4|6|6|casa|Jardim Canadá|6207.67
2739593079|https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-terezinha-bairros-ribeirao-preto-com-garagem-62m2-venda-RS230000-id-2739593079/|230000.00|Rua Barão do Amazonas, 0 - Santa Terezinha, Ribeirão Preto - SP|62|2|2|1|apartamento|Santa Terezinha|3709.68
2739593081|https://www.vivareal.com.br/imovel/casa-4-quartos-parque-residencial-candido-portinari-bairros-ribeirao-preto-com-garagem-153m2-venda-RS340000-id-2739593081/|340000.00|Rua Jácomo Natal Granzotto, 0 - Parque Residencial Cândido Portinari, Ribeirão Preto - SP|153|4|2|4|casa|Parque Residencial Cândido Portinari|2222.22
2739593095|https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-ribeirao-preto-com-garagem-156m2-venda-RS680000-id-2739593095/|680000.00|Rua General Osório, 0 - Centro, Ribeirão Preto - SP|156|4|4|2|apartamento|Centro|4358.97
2739593097|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-114m2-venda-RS827000-id-2739593097/|827000.00|Avenida Wladimir Meirelles Ferreira, 0 - Jardim Botânico, Ribeirão Preto - SP|114|3|4|2|apartamento|Jardim Botânico|7254.39
2739593105|https://www.vivareal.com.br/imovel/apartamento-2-quartos-nova-alianca-bairros-ribeirao-preto-com-garagem-72m2-venda-RS450000-id-2739593105/|450000.00|Avenida Braz Olaia Acosta, 0 - Nova Aliança, Ribeirão Preto - SP|72|2|2|2|apartamento|Nova Aliança|6250.00
2739593129|https://www.vivareal.com.br/imovel/apartamento-4-quartos-nova-alianca-bairros-ribeirao-preto-com-garagem-101m2-venda-RS690000-id-2739593129/|690000.00|Avenida Braz Olaia Acosta, 0 - Nova Aliança, Ribeirão Preto - SP|101|4|3|2|apartamento|Nova Aliança|6831.68
2739593133|https://www.vivareal.com.br/imovel/apartamento-3-quartos-ribeirania-bairros-ribeirao-preto-com-garagem-94m2-venda-RS450000-id-2739593133/|450000.00|Avenida Costábile Romano, 0 - Ribeirânia, Ribeirão Preto - SP|94|3|1|1|apartamento|Ribeirânia|4787.23
2739593160|https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-tiberio-bairros-ribeirao-preto-com-garagem-99m2-venda-RS393000-id-2739593160/|393000.00|Rua Álvares de Azevedo, 0 - Vila Tibério, Ribeirão Preto - SP|99|3|3|1|apartamento|Vila Tibério|3969.70
2739593168|https://www.vivareal.com.br/imovel/casa-3-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-145m2-venda-RS380000-id-2739593168/|380000.00|Avenida da Saudade, 0 - Campos Eliseos, Ribeirão Preto - SP|145|3|2|3|casa|Campos Eliseos|2620.69
2739593173|https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-bairros-ribeirao-preto-com-garagem-48m2-venda-RS220000-id-2739593173/|220000.00|Rua Adalberto Pajuaba, 0 - Sumarezinho, Ribeirão Preto - SP|48|2|1|1|apartamento|Sumarezinho|4583.33
2739593179|https://www.vivareal.com.br/imovel/apartamento-2-quartos-manoel-pena-bairros-ribeirao-preto-com-garagem-44m2-venda-RS190000-id-2739593179/|190000.00|Rua Anselmo Marques Rodrigues, 0 - Manoel Pena, Ribeirão Preto - SP|44|2|1|1|apartamento|Manoel Pena|4318.18
2739593181|https://www.vivareal.com.br/imovel/apartamento-2-quartos-manoel-pena-bairros-ribeirao-preto-com-garagem-46m2-venda-RS160000-id-2739593181/|160000.00|Rua Anselmo Marques Rodrigues, 0 - Manoel Pena, Ribeirão Preto - SP|46|2|1|1|apartamento|Manoel Pena|3478.26
2739593195|https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoinha-bairros-ribeirao-preto-com-garagem-60m2-venda-RS245000-id-2739593195/|245000.00|Avenida Presidente Kennedy, 0 - Lagoinha, Ribeirão Preto - SP|60|2|1|1|apartamento|Lagoinha|4083.33
2739593212|https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-320m2-venda-RS2300000-id-2739593212/|2300000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|320|4|6|5|apartamento|Jardim Santa Angela|7187.50
2739593232|https://www.vivareal.com.br/imovel/apartamento-1-quartos-nova-alianca-bairros-ribeirao-preto-com-garagem-47m2-venda-RS220000-id-2739593232/|220000.00|Avenida Braz Olaia Acosta, 0 - Nova Aliança, Ribeirão Preto - SP|47|1|1|1|apartamento|Nova Aliança|4680.85
2739593237|https://www.vivareal.com.br/imovel/apartamento-1-quartos-ribeirania-bairros-ribeirao-preto-com-garagem-37m2-venda-RS260000-id-2739593237/|260000.00|Avenida Costábile Romano, 0 - Ribeirânia, Ribeirão Preto - SP|37|1|1|1|apartamento|Ribeirânia|7027.03
2739593261|https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-cruz-do-jose-jacques-bairros-ribeirao-preto-com-garagem-118m2-venda-RS535000-id-2739593261/|535000.00|Rua Humaitá, 0 - Santa Cruz do José Jacques, Ribeirão Preto - SP|118|3|4|2|apartamento|Santa Cruz Do José Jacques|4533.90
2739593264|https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-e-comercial-palmares-bairros-ribeirao-preto-com-garagem-47m2-venda-RS149000-id-2739593264/|149000.00|Avenida Doutor Antônio Alves Passig, 0 - Residencial e Comercial Palmares, Ribeirão Preto - SP|47|2|1|1|apartamento|Residencial E Comercial Palmares|3170.21
2739593265|https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-e-comercial-palmares-bairros-ribeirao-preto-com-garagem-47m2-venda-RS200000-id-2739593265/|200000.00|Avenida Doutor Antônio Alves Passig, 0 - Residencial e Comercial Palmares, Ribeirão Preto - SP|47|2|1|1|apartamento|Residencial E Comercial Palmares|4255.32
2739593269|https://www.vivareal.com.br/imovel/apartamento-3-quartos-residencial-e-comercial-palmares-bairros-ribeirao-preto-com-garagem-110m2-venda-RS290000-id-2739593269/|290000.00|Avenida Doutor Antônio Alves Passig, 0 - Residencial e Comercial Palmares, Ribeirão Preto - SP|110|3|2|1|apartamento|Residencial E Comercial Palmares|2636.36
2739593273|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-republica-bairros-ribeirao-preto-com-garagem-116m2-venda-RS490000-id-2739593273/|490000.00|Rua Professora Sebastiana Garcia, 0 - Jardim Republica, Ribeirão Preto - SP|116|3|2|2|apartamento|Jardim Republica|4224.14
2739593282|https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-abranches-bairros-ribeirao-preto-com-garagem-46m2-venda-RS140000-id-2739593282/|140000.00|Rua Professor Joaquim de Faria, 0 - Vila Abranches, Ribeirão Preto - SP|46|2|1|1|apartamento|Vila Abranches|3043.48
2739593293|https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-botanico-bairros-ribeirao-preto-com-garagem-195m2-venda-RS1500000-id-2739593293/|1500000.00|Avenida Wladimir Meirelles Ferreira, 0 - Jardim Botânico, Ribeirão Preto - SP|195|4|5|3|apartamento|Jardim Botânico|7692.31
2739593295|https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-canada-bairros-ribeirao-preto-com-garagem-585m2-venda-RS2130000-id-2739593295/|2130000.00|Avenida Carlos Consoni, 0 - Jardim Canadá, Ribeirão Preto - SP|585|3|5|12|casa|Jardim Canadá|3641.03
2739593307|https://www.vivareal.com.br/imovel/apartamento-2-quartos-campos-eliseos-bairros-ribeirao-preto-com-garagem-46m2-venda-RS170000-id-2739593307/|170000.00|Avenida da Saudade, 0 - Campos Eliseos, Ribeirão Preto - SP|46|2|1|1|apartamento|Campos Eliseos|3695.65
2739593325|https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-santa-angela-bairros-ribeirao-preto-com-garagem-235m2-venda-RS1600000-id-2739593325/|1600000.00|Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP|235|3|5|4|apartamento|Jardim Santa Angela|6808.51
